SL,Compounds,   PID,BBB-Class,References,,
1,SCC(=O)[C@@]1(O)[C@@]2(C)[C@H]([C@H]3[C@H]([C@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,NA,1,Roy et al. ACS Omega. 2019; 4(16):16774-16780. DOI: 10.1021/acsomega.9b01512,,BBB-Class 1: Permeable
3123,CC(C)c1ccc(C)cc1OCC2=NCCN2,34154,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3124,CC(C)C1(OCC(CO)O1)C(C)C,10105,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3125,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,6464,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3126,CC(C)C(O)C1CCCCC1,65765,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3127,CC(C)C(NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)NC(CC(O)C(Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4,5076,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3128,CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc12,135483437,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3129,CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc12,135398519,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3130,CC(C)C(CN1CCCC1)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2,5748198,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3131,CC(C)C(CCCCCC(O)=O)NCc1ccc(F)cc1,68789,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3132,CC(C)C(Br)C(=O)NC(N)=O,2447,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3133,CC(C)C(=O)OCc1cccc(c1)OC(=O)C1N2C(SC1(C)C)C(NC(=O)Cc1ccccc1)C2=O,78172632,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3134,CC(C)C(=O)OCC(=O)C14OC(OC1CC5C3CCC2=CC(=O)C=CC2(C)C3C(O)CC45C)C6CCCCC6,21867111,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3135,CC(C)C(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)COC(C)=O,4630257,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3136,CC(C)=O,180,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3137,CC(C)=CCN3CC[C@@]12C=4C=5O[C@@]1([H])C(=O)CC[C@@]2(O)[C@@]3([H])CC=4C=CC=5O,5360516,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3138,CC(C)=CCN1CCC24C3Oc5c(O)ccc(CC1C2(O)CCC3=O)c45,73746528,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3139,CC(C)(O)CC(C)(O)c1ccc(Cl)cc1,85896,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3140,CC(C)(O)C(F)(F)F,68182,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3141,CC(C)(O)C(Cl)(Cl)Cl,5977,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3142,CC(C)(O)C(C)(O)c1cccc(Cl)c1,26369,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3143,CC(C)(O)C(C)(O)c1ccc(Cl)cc1,6617,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3144,CC(C)(O)C([F])([F])[F],6560,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3145,CC(C)(CO)C(O)C(=O)NCCCC(O)=O,2527,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3146,CC(C)(C)OC(=O)c1ncn3c1C2CCCN2C(=O)c4cc(Br)ccc34,133109366,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3147,CC(C)(C)NCC(O)COc1cccc2CC(O)C(O)Cc12,4411,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3148,CC(C)(C)NCC(O)c1ccccc1F,71254,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3149,CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,36976,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3150,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,2083,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3151,CC(C)(C)NC[C@@](O)([H])CO/C1=C/C=CC=2C[C@@](O)([H])[C@@](O)([H])CC1=2,39147,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3152,CC(C)(C)NC(=O)C2CC1CCCCC1CN2CC(O)C(Cc3ccccc3)NC(=O)C(CC(N)=O)NC(=O)c5ccc4ccccc4n5,3579812,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3153,CC(C)(C)NC(=O)C1CN(CCN1CC(O)CC(Cc2ccccc2)C(=O)NC3C(O)Cc4ccccc34)Cc5cccnc5,3706,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3154,CC(C)(C)NC(=O)[C@@]2([H])C[C@@]1([H])CCCC[C@@]1([H])CN2C[C@@](O)([H])[C@@]([H])(C/C3=C/C=CC=C3)NC(=O)[C@@]([H])(CC(N)=O)NC(=O)C5=CC=C4C=CC=CC4=N5,441243,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3155,CC(C)(C)NC(=O)[C@@]1([H])CN(CCN1C[C@@](O)([H])C[C@@]([H])(C/C2=C/C=CC=C2)C(=O)N[C@@]4([H])C3=CC=CC=C3C[C@@]4(O)[H])C/C5=C/C=CN=C5,5362440,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3156,CC(C)(C)N1CCC(CC1)(c2ccccc2)c3ccccc3,68778,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3157,CC(C)(C)CC1(CC=C)C(=O)NC(=O)NC1=O,521716,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3158,CC(C)(C)CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C,4898,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3159,CC(C)(C)CC(=O)OCC(=O)C14OC(C)(C)OC1CC5C3CC2=CC(=O)C=CC2(C)C3(F)C(O)CC45C,133612080,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3160,CC(C)(C)CC(=O)OCC(=O)[C@@]3(O)CC[C@@]4([H])[C@@]2([H])CCC1=CC(=O)C=C[C@@]1(C)[C@@]2([H])[C@@](O)([H])C[C@@]34C,NA,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3161,CC(C)(C)CC(=O)OCC(=O)[C@@]14OC(C)(C)O[C@@]1([H])C[C@@]5([H])[C@@]3([H])CC2=CC(=O)C=C[C@@]2(C)[C@@]3([F])[C@@](O)([H])C[C@@]45C,21826,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3162,CC(C)(C)c4ccc(CN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3)cc4,6729,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3163,CC(C)(C)C3(O)CCN2CC4c1ccccc1CCc5cccc(C2C3)c45,1224,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3164,CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,5405,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3165,CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4,3191,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3166,CC(C)(C)C(O)C=Cc2ccc1OCOc1c2,39524,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3167,CC(C)(C)C(=O)SCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(O)CC34C,21872748,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3168,CC(C)(C)C(=O)OCOC(=O)C1N3C(SC1(C)C)C(NC(=O)C(N)c2ccccc2)C3=O,4490793,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3169,CC(C)(C)C(=O)OCOC(=O)C1N3C(SC1(C)C)C(N=CN2CCCCCC2)C3=O,4857,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3170,CC(C)(C)C(=O)OCOC(=O)[C@@]3([H])N2C(=O)[C@@]([H])(NC(=O)[C@@](N)([H])C1=CC=CC=C1)[C@@]2([H])[S]C3(C)C,33478,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3171,CC(C)(C)C(=O)OCOC(=O)[C@@]3([H])N2C(=O)[C@@]([H])(N=CN1CCCCCC1)[C@@]2([H])[S]C3(C)C,NA,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3172,CC(C)(C)C(=O)OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O,68722,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3173,CC(C)(C)C(=O)NCCCC(O)=O,68888,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3174,CC(C)(C)C(=O)[S]CC(=O)[C@@]3(O)CC[C@@]4([H])[C@@]2([H])CCC1=CC(=O)CC[C@@]1(C)[C@@]2([H])[C@@](O)([H])C[C@@]34C,15052414,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3175,CC(C)(C)[C@@](O)([H])C=C/C2=C/C=C1OCOC1=C2,5311454,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3176,CC(C)(C(O)=O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,3348,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3177,CC(C)(C(O)=O)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4,65820,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3178,CC(C)([H])N2C=C3C[C@@]1([H])N(C)C[C@@]([H])(C[C@@]1([H])C4=CC=CC2=C34)C(=O)N[C@@]5([H])CCCCC5,9821951,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3179,CC(C)([H])N[C@@]2([H])C1([H])CCC([H])(CC1)[C@@]2(O)C3=C/C=C(/[Cl])C([Cl])=C3,10381819,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3180,CC(C)([H])CC(=O)O[C@@]2([H])O/C=C(/COC(C)=O)C3=C[C@@]([H])(OC(=O)CC(C)(C)[H])[C@@]1(CO1)[C@@]23[H],442436,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3181,CC(C)([H])C[C@@]7([H])N5C(=O)[C@@](NC(=O)[C@@]2([H])CN(C)[C@@]1([H])C/C3=C(/[Br])NC4=CC=CC(C1=C2)=C34)(O[C@@]5(O)[C@@]6([H])CCCN6C7=O)C(C)(C)[H],31101,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3182,CC(C)([H])C[C@@]5([H])NC(=O)[C@@]([H])(CCCN)NC(=O)[C@@]([H])(NC(=O)[C@@]1([H])CCCN1C(=O)[C@@]([H])(C/C2=C/C=CC=C2)NC(=O)[C@@]([H])(CC(C)(C)[H])NC(=O)[C@@]([H])(CCCN)NC(=O)[C@@]([H])(NC(=O)[C@@]3([H])CCCN3C(=O)[C@@]([H])(C/C4=C/C=CC=C4)NC5=O)C(C)(C)[H])C(C)(C)[H],73357,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3183,CC(C)([H])C[C@@](N)([H])C(=O)N[C@@]([H])(CCCN)C(=O)N[C@@]([H])(C(=O)N[C@@]([H])(CCCN)C(=O)N1CCC[C@@]1([H])C(=O)N[C@@]([H])(C/C2=C/C=CC=C2)C=O)C(C)(C)[H],92135767,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3184,CC(C)([H])C[C@@]([H])(OC(=O)C1=CC=CO1)C(=O)N[C@@]2([H])C(=O)N3[C@@]2([H])[S]C(C)(C)[C@@]3([H])C(O)=O,9979762,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3185,CC(C)([H])C(=O)OCC(=O)[C@@]14O[C@@]([H])(O[C@@]1([H])C[C@@]5([H])[C@@]3([H])CCC2=CC(=O)C=C[C@@]2(C)[C@@]3([H])[C@@](O)([H])C[C@@]45C)[C@@]6([H])CCCCC6,6918155,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3186,CC(C)([H])C(=O)OC/C1=C/C=CC(=C1)OC(=O)[C@@]4([H])N3C(=O)[C@@]([H])(NC(=O)C/C2=C/C=CC=C2)[C@@]3([H])[S]C4(C)C,216265,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3187,CC(C)([H])C(=O)O[C@@]3(C(=O)COC(C)=O)[C@@](C)([H])C[C@@]4([H])[C@@]2([H])CCC1=CC(=O)C=C[C@@]1(C)[C@@]2([F])[C@@](O)([H])C[C@@]34C,111080,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3188,CC(C)([H])[C@@]5(O)CCN4C[C@@]2([H])C1=CC=CC=C1CCC3=CC=CC(=C23)[C@@]4([H])C5,91267,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3189,CC(C)([H])[C@@]3([H])OC(=O)C1=CCCN1C(=O)C2=COC(=N2)CC(=O)C[C@@](O)([H])C=C(C)C=CCNC(=O)C=C[C@@]3(C)[H],NA,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3190,CC(C)([H])[C@@](N)([H])C(=O)OC[C@@]([H])(CO)OCN1C=NC=2C(=O)NC(N)=NC1=2,135413535,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3191,CC(C)([H])[C@@]([H])(NC(=O)N(C)C/C1=C/[S]C(=N1)C(C)(C)[H])C(=O)N[C@@]([H])(C[C@@](O)([H])[C@@]([H])(C/C2=C/C=CC=C2)NC(=O)OC/C3=C/N=C[S]3)C/C4=C/C=CC=C4,392622,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3192,CC(C)([H])[C@@]([H])(CN1CCCC1)N(C)C(=O)C/C2=C/C=C(/[Cl])C([Cl])=C2,3081078,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3193,CC(C(O)=O)c1cccc(c1)C(=O)c2ccccc2,3825,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3194,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,107751,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3195,CC(=O)OCOC(=O)C1N3C(SC1(C)C)C(NC(=O)Cc2ccccc2)C3=O,13795,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3196,CC(=O)OCOC(=O)[C@@]3([H])N2C(=O)[C@@]([H])(NC(=O)C/C1=C/C=CC=C1)[C@@]2([H])[S]C3(C)C,10250769,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3197,CC(=O)OCCC(SC(C)=O)=C(C)N(Cc1cnc(C)nc1N)C=O,68748,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3198,CC(=O)OCC1=C(N4C(SC1)C(NC(=O)c2c(C)onc2c3ccccc3Cl)C4=O)C(O)=O,13489315,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3199,CC(=O)OCC1=C(N3C(SC1)C(NC(=O)CSc2ccncc2)C3=O)C(O)=O,2616,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3200,CC(=O)OCC1=C(N3C(SC1)C(NC(=O)Cc2cccs2)C3=O)C(O)=O,2612,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3201,CC(=O)OCC1=C(N3C(SC1)C(NC(=O)Cc2ccccc2)C3=O)C(O)=O,4774845,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3202,CC(=O)OCC1=C(N3C(SC1)C(NC(=O)C(N)c2ccccc2)C3=O)C(O)=O,3309686,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3203,CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CC#N)C2=O)C(O)=O,13035349,0,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3204,CC(=O)OCC=1C[S][C@@]2([H])N(C=1C(O)=O)C(=O)[C@@]2([H])NC(=O)CC#N,91562,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3205,CC(=O)OCC=1C[S][C@@]2([H])N(C=1C(O)=O)C(=O)[C@@]2([H])NC(=O)C3=C(C)O/N=C3/C4=C/C=C/C=C4/[Cl],65798,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3206,CC(=O)OCC=1C[S][C@@]2([H])N(C=1C(O)=O)C(=O)[C@@]2([H])NC(=O)C/C3=C/C=CC=C3,68940,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3207,CC(=O)OCC=1C[S][C@@]2([H])N(C=1C(O)=O)C(=O)[C@@]2([H])NC(=O)C/C3=C/C=C[S]3,6024,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3208,CC(=O)OCC=1C[S][C@@]2([H])N(C=1C(O)=O)C(=O)[C@@]2([H])NC(=O)[C@@](N)([H])C3=CC=CC=C3,19150,0,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3209,CC(=O)OCC(CCn1cnc2cnc(N)nc12)COC(C)=O,3324,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3210,CC(=O)OCC(=O)OCCC(SC(=O)c1ccco1)=C(C)N(Cc2cnc(C)nc2N)C=O,170369,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3211,CC(=O)OCC(=O)OCCC([S]C(=O)C1=CC=CO1)=C(C)N(C/C2=C/N=C(/C)N=C2N)C=O,3037171,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3212,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(O)CC34C,3641,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3213,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C,2863,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3214,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2(F)C(O)CC34C,3370,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3215,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C,4895,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3216,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C,499988,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3217,CC(=O)OCC(=O)C3(O)CCC4C2CC(Cl)C1=CC(=O)C=CC1(C)C2C(=O)CC34C,85675,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3218,CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O,539244,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3219,CC(=O)OCC(=O)C3(CCC4C2CC(F)C1=CC(=O)C(=CC1(C)C2(F)C(O)CC34C)Br)OC(C)=O,3560,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3220,CC(=O)OCC(=O)C25OC1(CCCC1)OC2CC6C4CCC3=CC(=O)C=CC3(C)C4(F)C(O)CC56C,2133,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3221,CC(=O)OCC(=O)C14OC(C)(C)OC1CC5C3CC(F)C2=CC(=O)C=CC2(C)C3C(O)CC45C,3433542,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3222,CC(=O)OCC(=O)C14OC(C)(C)OC1CC5C3CC(F)C2=CC(=O)C=CC2(C)C3(F)C(O)CC45C,3382,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3223,CC(=O)OCC(=O)C14OC(C)(C)OC1CC5C3CC(=C2C=C(CCC2(C)C3(F)C(O)CC45C)OCCCl)C=O,494148,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3224,CC(=O)OCC(=O)C14N=C(C)OC1CC5C3CCC2=CC(=O)C=CC2(C)C3C(O)CC45C,26709,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3225,CC(=O)OCC(=O)C14N=C(C)OC1CC5C3CCC2=CC(=O)C=CC2(C)C3(F)C(O)CC45C,74070043,1,Zhao et al.  J Chem Inf Model. 2007;47(1):170–175. DOI:10.1021/ci600312d,,
3226,CC(=O)OCC(=O)[C@@]3(O)CC[C@@]4([H])[C@@]2([H])CCC1=CC(=O)CC[C@@]1(C)[C@@]2([H])C(=O)C[C@@]34C,969518,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3227,CC(=O)OCC(=O)[C@@]3(O)CC[C@@]4([H])[C@@]2([H])CCC1=CC(=O)CC[C@@]1(C)[C@@]2([H])[C@@](O)([H])C[C@@]34C,5744,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3228,CC(=O)OCC(=O)[C@@]3(O)CC[C@@]4([H])[C@@]2([H])CCC1=CC(=O)CC[C@@]1(C)[C@@]2([F])[C@@](O)([H])C[C@@]34C,225609,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3229,CC(=O)OCC(=O)[C@@]3(O)CC[C@@]4([H])[C@@]2([H])CCC1=CC(=O)C=C[C@@]1(C)[C@@]2([H])[C@@](O)([H])C[C@@]34C,5834,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3230,CC(=O)OCC(=O)[C@@]3(O)CC[C@@]4([H])[C@@]2([H])CCC1=CC(=O)C=C[C@@]1(C)[C@@]2([F])[C@@](O)([H])C[C@@]34C,224246,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3231,CC(=O)OCC(=O)[C@@]3(O)[C@@]([H])(C[C@@]4([H])[C@@]2([H])CCC1=CC(=O)C=C[C@@]1(C)[C@@]2([F])[C@@](O)([H])C[C@@]34C)OC(C)=O,6216,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3232,CC(=O)OCC(=O)[C@@]3(CC[C@@]4([H])[C@@]2([H])C[C@@]([F])([H])C1=CC(=O)C([Br])=C[C@@]1(C)[C@@]2([F])[C@@](O)([H])C[C@@]34C)OC(C)=O,12788355,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3233,CC(=O)OCC(=O)[C@@]25O[C@@]1(CCCC1)O[C@@]2([H])C[C@@]6([H])[C@@]4([H])CCC3=CC(=O)C=C[C@@]3(C)[C@@]4([F])[C@@](O)([H])C[C@@]56C,443958,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3234,CC(=O)OCC(=O)[C@@]14OC(C)(C)O[C@@]1([H])C[C@@]5([H])[C@@]3([H])CC(C=O)=C2C=C(CC[C@@]2(C)[C@@]3([F])[C@@](O)([H])C[C@@]45C)OCC[Cl],289085,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
3235,CC(=O)OCC(=O)[C@@]14OC(C)(C)O[C@@]1([H])C[C@@]5([H])[C@@]3([H])C[C@@]([F])([H])C2=CC(=O)C=C[C@@]2(C)[C@@]3([H])[C@@](O)([H])C[C@@]45C,23724908,1,Shen et al. J Chem Inf Model.  2010;50(6):1034-1041. DOI: 10.1021/ci100104j ,,
